,auc_prob,auc_pred,fbeta,f1,plr,nlr,perm_score,pval_score,train_score,fold,gen,model,subset
5,0.54199,0.54928,0.67883,0.67883,1.21383,0.81715,0.86492,0.09901,0.88211,2,m,rfc,tops
6,0.53952,0.54131,0.68494,0.68494,1.18237,0.84892,0.86492,0.10891,0.88247,2,m,rfc,tops
7,0.54295,0.54428,0.68022,0.68022,1.19289,0.8363,0.86497,0.13861,0.88091,2,m,rfc,tops
8,0.54106,0.54443,0.68047,0.68047,1.19371,0.83581,0.86511,0.10891,0.88287,2,m,rfc,tops
9,0.54476,0.5388,0.68082,0.68082,1.16937,0.85681,0.86511,0.13861,0.88082,2,m,rfc,tops
0,0.53047,0.53971,0.67268,0.67268,1.16963,0.85066,0.88507,0.33663,0.89089,3,m,rfc,tops
1,0.52848,0.51275,0.66676,0.66676,1.05375,0.95147,0.88508,0.38614,0.89013,3,m,rfc,tops
2,0.52793,0.53124,0.66832,0.66832,1.13202,0.88139,0.88482,0.39604,0.88835,3,m,rfc,tops
3,0.53347,0.54409,0.67023,0.67023,1.18707,0.83321,0.88494,0.31683,0.89098,3,m,rfc,tops
4,0.53517,0.53502,0.6746,0.6746,1.15039,0.86893,0.88477,0.34653,0.89022,3,m,rfc,tops
5,0.52843,0.53439,0.67356,0.67356,1.14729,0.87098,0.88469,0.34653,0.89031,3,m,rfc,tops
6,0.52747,0.52185,0.67218,0.67218,1.09335,0.91782,0.88507,0.41584,0.88848,3,m,rfc,tops
7,0.52766,0.53357,0.6624,0.6624,1.13974,0.87076,0.8851,0.33663,0.89076,3,m,rfc,tops
8,0.53552,0.5336,0.67225,0.67225,1.14343,0.87356,0.885,0.30693,0.89107,3,m,rfc,tops
9,0.53404,0.5513,0.67249,0.67249,1.21884,0.80684,0.88485,0.41584,0.88848,3,m,rfc,tops
0,0.58361,0.55173,0.71089,0.71089,1.24616,0.8215,0.884,0.65347,0.88064,4,m,rfc,tops
1,0.58591,0.54326,0.70677,0.70677,1.20341,0.84942,0.88367,0.76238,0.87841,4,m,rfc,tops
2,0.58596,0.55926,0.71352,0.71352,1.2841,0.79664,0.88372,0.62376,0.88131,4,m,rfc,tops
3,0.58576,0.55939,0.70456,0.70456,1.27697,0.79204,0.88362,0.73267,0.87971,4,m,rfc,tops
4,0.58199,0.53353,0.70062,0.70062,1.15491,0.88173,0.88367,0.69307,0.88029,4,m,rfc,tops
5,0.58485,0.54484,0.70924,0.70924,1.21239,0.84479,0.88363,0.76238,0.87881,4,m,rfc,tops
6,0.58674,0.54311,0.70652,0.70652,1.20252,0.84989,0.88355,0.72277,0.87904,4,m,rfc,tops
7,0.58936,0.55221,0.71163,0.71163,1.24896,0.82016,0.88381,0.75248,0.87841,4,m,rfc,tops
8,0.58452,0.56096,0.70704,0.70704,1.28642,0.7877,0.88357,0.74257,0.87913,4,m,rfc,tops
9,0.58287,0.54937,0.70719,0.70719,1.23231,0.82825,0.88373,0.77228,0.8777,4,m,rfc,tops
0,0.50671,0.50206,0.66398,0.66398,1.00862,0.99211,0.88685,0.11881,0.90128,0,f,rfc,tops
1,0.5031,0.49419,0.65063,0.65063,0.97646,1.02294,0.88688,0.08911,0.90238,0,f,rfc,tops
2,0.51228,0.52065,0.65532,0.65532,1.08448,0.91922,0.88683,0.12871,0.90097,0,f,rfc,tops
3,0.50274,0.47864,0.65444,0.65444,0.91253,1.08354,0.88669,0.11881,0.90113,0,f,rfc,tops
4,0.50537,0.51017,0.65767,0.65767,1.04189,0.96044,0.88657,0.10891,0.90285,0,f,rfc,tops
5,0.50965,0.49399,0.66037,0.66037,0.97505,1.0232,0.88679,0.10891,0.90193,0,f,rfc,tops
6,0.50563,0.49765,0.65654,0.65654,0.99035,1.00915,0.88674,0.13861,0.90027,0,f,rfc,tops
7,0.49911,0.50907,0.6558,0.6558,1.03719,0.96457,0.88683,0.11881,0.9022,0,f,rfc,tops
8,0.50026,0.48943,0.65262,0.65262,0.95693,1.04155,0.88671,0.12871,0.90091,0,f,rfc,tops
9,0.5054,0.50257,0.65483,0.65483,1.01054,0.98993,0.88673,0.12871,0.90052,0,f,rfc,tops
0,0.55056,0.54554,0.6325,0.6325,1.1765,0.81179,0.88507,0.23762,0.8937,1,f,rfc,tops
1,0.53814,0.53613,0.62618,0.62618,1.13816,0.84853,0.88479,0.28713,0.89191,1,f,rfc,tops
2,0.54301,0.53505,0.63467,0.63467,1.13661,0.85597,0.88475,0.25743,0.89334,1,f,rfc,tops
3,0.54912,0.53143,0.62827,0.62827,1.12079,0.8689,0.88483,0.24752,0.89423,1,f,rfc,tops
4,0.54205,0.5435,0.62887,0.62887,1.16724,0.81871,0.88483,0.25743,0.89329,1,f,rfc,tops
5,0.54593,0.54882,0.62791,0.62791,1.18726,0.79599,0.88459,0.22772,0.89539,1,f,rfc,tops
6,0.55193,0.56542,0.62614,0.62614,1.24971,0.72518,0.88499,0.26733,0.89329,1,f,rfc,tops
7,0.55533,0.56466,0.6352,0.6352,1.25182,0.73417,0.8848,0.17822,0.89677,1,f,rfc,tops
8,0.55441,0.56434,0.63465,0.63465,1.25028,0.73512,0.8847,0.23762,0.89294,1,f,rfc,tops
9,0.53986,0.53644,0.62674,0.62674,1.13953,0.84741,0.88483,0.23762,0.89392,1,f,rfc,tops
0,0.52404,0.49747,0.68969,0.68969,0.98866,1.00911,0.8732,0.60396,0.86919,2,f,rfc,tops
1,0.52593,0.51048,0.69181,0.69181,1.04728,0.96235,0.87322,0.60396,0.86906,2,f,rfc,tops
2,0.52784,0.52015,0.67902,0.67902,1.08767,0.92541,0.87317,0.66337,0.86736,2,f,rfc,tops
3,0.52763,0.50859,0.68877,0.68877,1.03843,0.96892,0.8732,0.63366,0.86687,2,f,rfc,tops
4,0.52047,0.50091,0.68579,0.68579,1.00403,0.9967,0.87317,0.63366,0.86732,2,f,rfc,tops
5,0.53194,0.52314,0.68391,0.68391,1.10201,0.91527,0.87331,0.69307,0.86558,2,f,rfc,tops
6,0.52757,0.49744,0.68015,0.68015,0.98882,1.00942,0.87322,0.67327,0.86692,2,f,rfc,tops
7,0.5346,0.50075,0.68554,0.68554,1.00333,0.99727,0.87306,0.55446,0.86999,2,f,rfc,tops
8,0.52629,0.50875,0.68902,0.68902,1.03916,0.96837,0.87335,0.68317,0.86741,2,f,rfc,tops
9,0.53372,0.50384,0.67141,0.67141,1.01639,0.98556,0.87311,0.64356,0.86808,2,f,rfc,tops
0,0.53225,0.51335,0.65791,0.65791,1.05504,0.94813,0.88445,0.26733,0.89174,3,f,rfc,tops
1,0.52598,0.5005,0.65598,0.65598,1.00206,0.99804,0.8847,0.29703,0.89111,3,f,rfc,tops
2,0.52378,0.49565,0.65768,0.65768,0.98207,1.01688,0.88454,0.25743,0.89147,3,f,rfc,tops
3,0.52793,0.50176,0.65811,0.65811,1.00727,0.99316,0.88446,0.25743,0.89147,3,f,rfc,tops
4,0.52929,0.50349,0.66104,0.66104,1.01452,0.98653,0.88457,0.30693,0.89076,3,f,rfc,tops
5,0.52926,0.49909,0.65356,0.65356,0.99627,1.00359,0.88473,0.21782,0.89329,3,f,rfc,tops
6,0.52789,0.50472,0.65319,0.65319,1.01926,0.98146,0.88436,0.25743,0.89138,3,f,rfc,tops
7,0.52997,0.51335,0.65791,0.65791,1.05504,0.94813,0.88459,0.34653,0.8896,3,f,rfc,tops
8,0.52533,0.50425,0.65238,0.65238,1.0173,0.98328,0.88468,0.34653,0.88969,3,f,rfc,tops
9,0.52815,0.50674,0.6466,0.6466,1.02704,0.97313,0.88469,0.25743,0.89214,3,f,rfc,tops
0,0.50508,0.50391,0.64169,0.64169,1.0155,0.98425,0.88569,0.07921,0.9002,4,f,rfc,tops
1,0.50834,0.51017,0.6424,0.6424,1.04041,0.95902,0.88579,0.07921,0.89971,4,f,rfc,tops
2,0.50611,0.51143,0.64458,0.64458,1.04564,0.95418,0.88584,0.07921,0.89909,4,f,rfc,tops
3,0.50013,0.49436,0.64546,0.64546,0.97742,1.02252,0.88566,0.07921,0.90016,4,f,rfc,tops
4,0.50914,0.50876,0.63993,0.63993,1.03459,0.96453,0.88546,0.07921,0.90038,4,f,rfc,tops
5,0.51022,0.50642,0.64606,0.64606,1.02575,0.97435,0.88543,0.07921,0.90033,4,f,rfc,tops
6,0.50812,0.49402,0.63465,0.63465,0.97663,1.02452,0.88566,0.06931,0.90096,4,f,rfc,tops
7,0.51549,0.52428,0.64655,0.64655,1.09731,0.90306,0.88551,0.06931,0.90051,4,f,rfc,tops
8,0.50893,0.51096,0.64377,0.64377,1.04368,0.95599,0.88578,0.08911,0.899,4,f,rfc,tops
9,0.51467,0.50611,0.64551,0.64551,1.02445,0.97558,0.88564,0.07921,0.89975,4,f,rfc,tops
0,0.58501,0.57224,0.71063,0.71063,1.34256,0.75012,0.89715,0.36634,0.90091,0,combine,rfc,tops
1,0.58311,0.57622,0.70759,0.70759,1.35795,0.73448,0.89721,0.34653,0.90166,0,combine,rfc,tops
2,0.57597,0.57449,0.70486,0.70486,1.347,0.73894,0.89684,0.40594,0.90021,0,combine,rfc,tops
3,0.5873,0.58649,0.71442,0.71442,1.41446,0.70309,0.89696,0.27723,0.90262,0,combine,rfc,tops
4,0.58761,0.59366,0.70712,0.70712,1.43856,0.673,0.89716,0.33663,0.90196,0,combine,rfc,tops
5,0.57781,0.57449,0.70486,0.70486,1.347,0.73894,0.89717,0.38614,0.90043,0,combine,rfc,tops
6,0.57876,0.57894,0.70253,0.70253,1.36505,0.72181,0.89732,0.31683,0.90227,0,combine,rfc,tops
7,0.58302,0.5965,0.71157,0.71157,1.4579,0.66641,0.89694,0.23762,0.90302,0,combine,rfc,tops
8,0.58965,0.57653,0.70808,0.70808,1.35996,0.73368,0.89685,0.38614,0.90078,0,combine,rfc,tops
9,0.5737,0.57067,0.70816,0.70816,1.33261,0.75423,0.89718,0.34653,0.90096,0,combine,rfc,tops
0,0.58,0.55382,0.67667,0.67667,1.23208,0.79926,0.89794,0.0099,0.92528,1,combine,rfc,tops
1,0.57766,0.55023,0.68039,0.68039,1.21883,0.81429,0.89791,0.0099,0.92448,1,combine,rfc,tops
2,0.58002,0.55883,0.67527,0.67527,1.25265,0.77981,0.8979,0.0198,0.92511,1,combine,rfc,tops
3,0.57794,0.56163,0.6702,0.6702,1.26116,0.76656,0.89787,0.0099,0.92635,1,combine,rfc,tops
4,0.582,0.56651,0.6783,0.6783,1.28779,0.75265,0.89814,0.0198,0.92381,1,combine,rfc,tops
5,0.58101,0.55382,0.67667,0.67667,1.23208,0.79926,0.89768,0.0099,0.92484,1,combine,rfc,tops
6,0.58043,0.56166,0.67995,0.67995,1.26808,0.77162,0.89799,0.0198,0.92493,1,combine,rfc,tops
7,0.58247,0.55914,0.67579,0.67579,1.25434,0.77889,0.89755,0.0099,0.92582,1,combine,rfc,tops
8,0.57617,0.54598,0.67337,0.67337,1.19667,0.82729,0.89802,0.0099,0.92622,1,combine,rfc,tops
9,0.5809,0.55319,0.67562,0.67562,1.22875,0.80114,0.89794,0.0099,0.92662,1,combine,rfc,tops
0,0.51938,0.52204,0.68212,0.68212,1.09669,0.91898,0.89854,0.38614,0.90047,2,combine,rfc,tops
1,0.5231,0.52878,0.68357,0.68357,1.12669,0.89451,0.89851,0.31683,0.90283,2,combine,rfc,tops
2,0.52314,0.52972,0.68511,0.68511,1.13139,0.89143,0.89877,0.31683,0.90225,2,combine,rfc,tops
3,0.5205,0.53004,0.68562,0.68562,1.13297,0.8904,0.89864,0.34653,0.90109,2,combine,rfc,tops
4,0.52676,0.54805,0.68639,0.68639,1.21286,0.82478,0.89857,0.35644,0.90082,2,combine,rfc,tops
5,0.52636,0.52081,0.68962,0.68962,1.09322,0.92481,0.89853,0.41584,0.89998,2,combine,rfc,tops
6,0.52514,0.52988,0.68537,0.68537,1.13218,0.89091,0.89859,0.31683,0.90256,2,combine,rfc,tops
7,0.51584,0.52941,0.6846,0.6846,1.12982,0.89245,0.89867,0.45545,0.89944,2,combine,rfc,tops
8,0.51975,0.53114,0.68741,0.68741,1.13852,0.88684,0.89858,0.38614,0.90123,2,combine,rfc,tops
9,0.52469,0.52047,0.67954,0.67954,1.08916,0.92433,0.89862,0.32673,0.90176,2,combine,rfc,tops
0,0.52346,0.51385,0.6686,0.6686,1.05867,0.94749,0.89736,0.0495,0.91241,3,combine,rfc,tops
1,0.52523,0.53048,0.67677,0.67677,1.13171,0.88651,0.89785,0.07921,0.91178,3,combine,rfc,tops
2,0.52227,0.5181,0.67566,0.67566,1.07807,0.93247,0.8977,0.0396,0.91432,3,combine,rfc,tops
3,0.52228,0.51795,0.6754,0.6754,1.07734,0.93302,0.89765,0.0495,0.91214,3,combine,rfc,tops
4,0.5224,0.51732,0.67436,0.67436,1.07442,0.93522,0.89757,0.0297,0.91562,3,combine,rfc,tops
5,0.52686,0.52437,0.67634,0.67634,1.10524,0.9092,0.89768,0.0396,0.91441,3,combine,rfc,tops
6,0.52397,0.51669,0.67331,0.67331,1.07152,0.93743,0.8974,0.0297,0.91432,3,combine,rfc,tops
7,0.51986,0.5079,0.66844,0.66844,1.03346,0.97005,0.89775,0.05941,0.91321,3,combine,rfc,tops
8,0.52338,0.50746,0.67739,0.67739,1.03234,0.97231,0.89753,0.0495,0.91361,3,combine,rfc,tops
9,0.52354,0.52343,0.67478,0.67478,1.10075,0.91241,0.89758,0.08911,0.91214,3,combine,rfc,tops
0,0.58562,0.56761,0.68012,0.68012,1.29396,0.74958,0.89898,0.30693,0.90506,4,combine,rfc,tops
1,0.58665,0.57372,0.68054,0.68054,1.32074,0.72711,0.89898,0.30693,0.90466,4,combine,rfc,tops
2,0.59153,0.5753,0.68313,0.68313,1.32985,0.72289,0.89923,0.27723,0.9055,4,combine,rfc,tops
3,0.59472,0.56793,0.68063,0.68063,1.29573,0.7487,0.89933,0.20792,0.90746,4,combine,rfc,tops
4,0.58739,0.56402,0.68382,0.68382,1.28124,0.76493,0.89906,0.25743,0.90657,4,combine,rfc,tops
5,0.59142,0.56056,0.67813,0.67813,1.26203,0.77479,0.89922,0.31683,0.90394,4,combine,rfc,tops
6,0.58566,0.56623,0.68741,0.68741,1.29376,0.75879,0.89912,0.22772,0.90671,4,combine,rfc,tops
7,0.58734,0.57029,0.6845,0.6845,1.30919,0.74222,0.89899,0.26733,0.90595,4,combine,rfc,tops
8,0.58742,0.56245,0.68124,0.68124,1.27244,0.76938,0.89893,0.30693,0.90439,4,combine,rfc,tops
9,0.58525,0.56667,0.67856,0.67856,1.28867,0.75221,0.89897,0.24752,0.90604,4,combine,rfc,tops
0,0.56212,0.50823,0.85038,0.85038,1.07743,0.97911,0.49655,0.16832,0.52021,0,m,knn,tops
1,0.56212,0.50823,0.85038,0.85038,1.07743,0.97911,0.49655,0.16832,0.52021,0,m,knn,tops
2,0.56212,0.50823,0.85038,0.85038,1.07743,0.97911,0.49655,0.16832,0.52021,0,m,knn,tops
3,0.56212,0.50823,0.85038,0.85038,1.07743,0.97911,0.49655,0.16832,0.52021,0,m,knn,tops
4,0.56212,0.50823,0.85038,0.85038,1.07743,0.97911,0.49655,0.16832,0.52021,0,m,knn,tops
5,0.56212,0.50823,0.85038,0.85038,1.07743,0.97911,0.49655,0.16832,0.52021,0,m,knn,tops
6,0.56212,0.50823,0.85038,0.85038,1.07743,0.97911,0.49655,0.16832,0.52021,0,m,knn,tops
7,0.56212,0.50823,0.85038,0.85038,1.07743,0.97911,0.49655,0.16832,0.52021,0,m,knn,tops
8,0.56212,0.50823,0.85038,0.85038,1.07743,0.97911,0.49655,0.16832,0.52021,0,m,knn,tops
9,0.56212,0.50823,0.85038,0.85038,1.07743,0.97911,0.49655,0.16832,0.52021,0,m,knn,tops
0,0.53127,0.50334,0.83844,0.83844,1.02883,0.99132,0.50145,0.0495,0.54306,1,m,knn,tops
1,0.53127,0.50334,0.83844,0.83844,1.02883,0.99132,0.50145,0.0495,0.54306,1,m,knn,tops
2,0.53127,0.50334,0.83844,0.83844,1.02883,0.99132,0.50145,0.0495,0.54306,1,m,knn,tops
3,0.53127,0.50334,0.83844,0.83844,1.02883,0.99132,0.50145,0.0495,0.54306,1,m,knn,tops
4,0.53127,0.50334,0.83844,0.83844,1.02883,0.99132,0.50145,0.0495,0.54306,1,m,knn,tops
5,0.53127,0.50334,0.83844,0.83844,1.02883,0.99132,0.50145,0.0495,0.54306,1,m,knn,tops
6,0.53127,0.50334,0.83844,0.83844,1.02883,0.99132,0.50145,0.0495,0.54306,1,m,knn,tops
7,0.53127,0.50334,0.83844,0.83844,1.02883,0.99132,0.50145,0.0495,0.54306,1,m,knn,tops
8,0.53127,0.50334,0.83844,0.83844,1.02883,0.99132,0.50145,0.0495,0.54306,1,m,knn,tops
9,0.53127,0.50334,0.83844,0.83844,1.02883,0.99132,0.50145,0.0495,0.54306,1,m,knn,tops
0,0.51494,0.51163,0.79647,0.79647,1.07799,0.96687,0.49784,0.09901,0.53362,2,m,knn,tops
1,0.51494,0.51163,0.79647,0.79647,1.07799,0.96687,0.49784,0.09901,0.53362,2,m,knn,tops
2,0.51494,0.51163,0.79647,0.79647,1.07799,0.96687,0.49784,0.09901,0.53362,2,m,knn,tops
3,0.51494,0.51163,0.79647,0.79647,1.07799,0.96687,0.49784,0.09901,0.53362,2,m,knn,tops
4,0.51494,0.51163,0.79647,0.79647,1.07799,0.96687,0.49784,0.09901,0.53362,2,m,knn,tops
5,0.51494,0.51163,0.79647,0.79647,1.07799,0.96687,0.49784,0.09901,0.53362,2,m,knn,tops
6,0.51494,0.51163,0.79647,0.79647,1.07799,0.96687,0.49784,0.09901,0.53362,2,m,knn,tops
7,0.51494,0.51163,0.79647,0.79647,1.07799,0.96687,0.49784,0.09901,0.53362,2,m,knn,tops
8,0.51494,0.51163,0.79647,0.79647,1.07799,0.96687,0.49784,0.09901,0.53362,2,m,knn,tops
9,0.51494,0.51163,0.79647,0.79647,1.07799,0.96687,0.49784,0.09901,0.53362,2,m,knn,tops
0,0.54573,0.51792,0.80491,0.80491,1.12553,0.94982,0.49829,0.09901,0.5313,3,m,knn,tops
1,0.54573,0.51792,0.80491,0.80491,1.12553,0.94982,0.49829,0.09901,0.5313,3,m,knn,tops
2,0.54573,0.51792,0.80491,0.80491,1.12553,0.94982,0.49829,0.09901,0.5313,3,m,knn,tops
3,0.54573,0.51792,0.80491,0.80491,1.12553,0.94982,0.49829,0.09901,0.5313,3,m,knn,tops
4,0.54573,0.51792,0.80491,0.80491,1.12553,0.94982,0.49829,0.09901,0.5313,3,m,knn,tops
5,0.54573,0.51792,0.80491,0.80491,1.12553,0.94982,0.49829,0.09901,0.5313,3,m,knn,tops
6,0.54573,0.51792,0.80491,0.80491,1.12553,0.94982,0.49829,0.09901,0.5313,3,m,knn,tops
7,0.54573,0.51792,0.80491,0.80491,1.12553,0.94982,0.49829,0.09901,0.5313,3,m,knn,tops
8,0.54573,0.51792,0.80491,0.80491,1.12553,0.94982,0.49829,0.09901,0.5313,3,m,knn,tops
9,0.54573,0.51792,0.80491,0.80491,1.12553,0.94982,0.49829,0.09901,0.5313,3,m,knn,tops
0,0.58399,0.53533,0.84945,0.84945,1.32859,0.90998,0.49752,0.07921,0.53578,4,m,knn,tops
1,0.58399,0.53533,0.84945,0.84945,1.32859,0.90998,0.49752,0.07921,0.53578,4,m,knn,tops
2,0.58399,0.53533,0.84945,0.84945,1.32859,0.90998,0.49752,0.07921,0.53578,4,m,knn,tops
3,0.58399,0.53533,0.84945,0.84945,1.32859,0.90998,0.49752,0.07921,0.53578,4,m,knn,tops
4,0.58399,0.53533,0.84945,0.84945,1.32859,0.90998,0.49752,0.07921,0.53578,4,m,knn,tops
5,0.58399,0.53533,0.84945,0.84945,1.32859,0.90998,0.49752,0.07921,0.53578,4,m,knn,tops
6,0.58399,0.53533,0.84945,0.84945,1.32859,0.90998,0.49752,0.07921,0.53578,4,m,knn,tops
7,0.58399,0.53533,0.84945,0.84945,1.32859,0.90998,0.49752,0.07921,0.53578,4,m,knn,tops
8,0.58399,0.53533,0.84945,0.84945,1.32859,0.90998,0.49752,0.07921,0.53578,4,m,knn,tops
9,0.58399,0.53533,0.84945,0.84945,1.32859,0.90998,0.49752,0.07921,0.53578,4,m,knn,tops
0,0.50113,0.49959,0.93295,0.93295,0.98652,1.00088,0.49957,0.69307,0.48853,0,f,knn,tops
1,0.50113,0.49959,0.93295,0.93295,0.98652,1.00088,0.49957,0.69307,0.48853,0,f,knn,tops
2,0.50113,0.49959,0.93295,0.93295,0.98652,1.00088,0.49957,0.69307,0.48853,0,f,knn,tops
3,0.50113,0.49959,0.93295,0.93295,0.98652,1.00088,0.49957,0.69307,0.48853,0,f,knn,tops
4,0.50113,0.49959,0.93295,0.93295,0.98652,1.00088,0.49957,0.69307,0.48853,0,f,knn,tops
5,0.50113,0.49959,0.93295,0.93295,0.98652,1.00088,0.49957,0.69307,0.48853,0,f,knn,tops
6,0.50113,0.49959,0.93295,0.93295,0.98652,1.00088,0.49957,0.69307,0.48853,0,f,knn,tops
7,0.50113,0.49959,0.93295,0.93295,0.98652,1.00088,0.49957,0.69307,0.48853,0,f,knn,tops
8,0.50113,0.49959,0.93295,0.93295,0.98652,1.00088,0.49957,0.69307,0.48853,0,f,knn,tops
9,0.50113,0.49959,0.93295,0.93295,0.98652,1.00088,0.49957,0.69307,0.48853,0,f,knn,tops
0,0.5145,0.51257,0.94065,0.94065,1.54325,0.97364,0.49959,0.13861,0.52932,1,f,knn,tops
1,0.5145,0.51257,0.94065,0.94065,1.54325,0.97364,0.49959,0.13861,0.52932,1,f,knn,tops
2,0.5145,0.51257,0.94065,0.94065,1.54325,0.97364,0.49959,0.13861,0.52932,1,f,knn,tops
3,0.5145,0.51257,0.94065,0.94065,1.54325,0.97364,0.49959,0.13861,0.52932,1,f,knn,tops
4,0.5145,0.51257,0.94065,0.94065,1.54325,0.97364,0.49959,0.13861,0.52932,1,f,knn,tops
5,0.5145,0.51257,0.94065,0.94065,1.54325,0.97364,0.49959,0.13861,0.52932,1,f,knn,tops
6,0.5145,0.51257,0.94065,0.94065,1.54325,0.97364,0.49959,0.13861,0.52932,1,f,knn,tops
7,0.5145,0.51257,0.94065,0.94065,1.54325,0.97364,0.49959,0.13861,0.52932,1,f,knn,tops
8,0.5145,0.51257,0.94065,0.94065,1.54325,0.97364,0.49959,0.13861,0.52932,1,f,knn,tops
9,0.5145,0.51257,0.94065,0.94065,1.54325,0.97364,0.49959,0.13861,0.52932,1,f,knn,tops
0,0.53064,0.53071,0.82912,0.82912,1.24752,0.91832,0.50034,0.21782,0.52203,2,f,knn,tops
1,0.53064,0.53071,0.82912,0.82912,1.24752,0.91832,0.50034,0.21782,0.52203,2,f,knn,tops
2,0.53064,0.53071,0.82912,0.82912,1.24752,0.91832,0.50034,0.21782,0.52203,2,f,knn,tops
3,0.53064,0.53071,0.82912,0.82912,1.24752,0.91832,0.50034,0.21782,0.52203,2,f,knn,tops
4,0.53064,0.53071,0.82912,0.82912,1.24752,0.91832,0.50034,0.21782,0.52203,2,f,knn,tops
5,0.53064,0.53071,0.82912,0.82912,1.24752,0.91832,0.50034,0.21782,0.52203,2,f,knn,tops
6,0.53064,0.53071,0.82912,0.82912,1.24752,0.91832,0.50034,0.21782,0.52203,2,f,knn,tops
7,0.53064,0.53071,0.82912,0.82912,1.24752,0.91832,0.50034,0.21782,0.52203,2,f,knn,tops
8,0.53064,0.53071,0.82912,0.82912,1.24752,0.91832,0.50034,0.21782,0.52203,2,f,knn,tops
9,0.53064,0.53071,0.82912,0.82912,1.24752,0.91832,0.50034,0.21782,0.52203,2,f,knn,tops
0,0.492,0.48088,0.69121,0.69121,0.91366,1.06867,0.50165,0.07921,0.54856,3,f,knn,tops
1,0.492,0.48088,0.69121,0.69121,0.91366,1.06867,0.50165,0.07921,0.54856,3,f,knn,tops
2,0.492,0.48088,0.69121,0.69121,0.91366,1.06867,0.50165,0.07921,0.54856,3,f,knn,tops
3,0.492,0.48088,0.69121,0.69121,0.91366,1.06867,0.50165,0.07921,0.54856,3,f,knn,tops
4,0.492,0.48088,0.69121,0.69121,0.91366,1.06867,0.50165,0.07921,0.54856,3,f,knn,tops
5,0.492,0.48088,0.69121,0.69121,0.91366,1.06867,0.50165,0.07921,0.54856,3,f,knn,tops
6,0.492,0.48088,0.69121,0.69121,0.91366,1.06867,0.50165,0.07921,0.54856,3,f,knn,tops
7,0.492,0.48088,0.69121,0.69121,0.91366,1.06867,0.50165,0.07921,0.54856,3,f,knn,tops
8,0.492,0.48088,0.69121,0.69121,0.91366,1.06867,0.50165,0.07921,0.54856,3,f,knn,tops
9,0.492,0.48088,0.69121,0.69121,0.91366,1.06867,0.50165,0.07921,0.54856,3,f,knn,tops
0,0.50976,0.51697,0.84102,0.84102,1.14891,0.95603,0.49626,0.42574,0.50336,4,f,knn,tops
1,0.50976,0.51697,0.84102,0.84102,1.14891,0.95603,0.49626,0.42574,0.50336,4,f,knn,tops
2,0.50976,0.51697,0.84102,0.84102,1.14891,0.95603,0.49626,0.42574,0.50336,4,f,knn,tops
3,0.50976,0.51697,0.84102,0.84102,1.14891,0.95603,0.49626,0.42574,0.50336,4,f,knn,tops
4,0.50976,0.51697,0.84102,0.84102,1.14891,0.95603,0.49626,0.42574,0.50336,4,f,knn,tops
5,0.50976,0.51697,0.84102,0.84102,1.14891,0.95603,0.49626,0.42574,0.50336,4,f,knn,tops
6,0.50976,0.51697,0.84102,0.84102,1.14891,0.95603,0.49626,0.42574,0.50336,4,f,knn,tops
7,0.50976,0.51697,0.84102,0.84102,1.14891,0.95603,0.49626,0.42574,0.50336,4,f,knn,tops
8,0.50976,0.51697,0.84102,0.84102,1.14891,0.95603,0.49626,0.42574,0.50336,4,f,knn,tops
9,0.50976,0.51697,0.84102,0.84102,1.14891,0.95603,0.49626,0.42574,0.50336,4,f,knn,tops
0,0.57566,0.57393,0.72243,0.72243,1.36386,0.75093,0.49708,0.20792,0.51815,0,combine,knn,tops
1,0.57566,0.57393,0.72243,0.72243,1.36386,0.75093,0.49708,0.20792,0.51815,0,combine,knn,tops
2,0.57566,0.57393,0.72243,0.72243,1.36386,0.75093,0.49708,0.20792,0.51815,0,combine,knn,tops
3,0.57566,0.57393,0.72243,0.72243,1.36386,0.75093,0.49708,0.20792,0.51815,0,combine,knn,tops
4,0.57566,0.57393,0.72243,0.72243,1.36386,0.75093,0.49708,0.20792,0.51815,0,combine,knn,tops
5,0.57566,0.57393,0.72243,0.72243,1.36386,0.75093,0.49708,0.20792,0.51815,0,combine,knn,tops
6,0.57566,0.57393,0.72243,0.72243,1.36386,0.75093,0.49708,0.20792,0.51815,0,combine,knn,tops
7,0.57566,0.57393,0.72243,0.72243,1.36386,0.75093,0.49708,0.20792,0.51815,0,combine,knn,tops
8,0.57566,0.57393,0.72243,0.72243,1.36386,0.75093,0.49708,0.20792,0.51815,0,combine,knn,tops
9,0.57566,0.57393,0.72243,0.72243,1.36386,0.75093,0.49708,0.20792,0.51815,0,combine,knn,tops
0,0.53241,0.49987,0.83409,0.83409,0.99893,1.00033,0.4967,0.0396,0.55669,1,combine,knn,tops
1,0.53241,0.49987,0.83409,0.83409,0.99893,1.00033,0.4967,0.0396,0.55669,1,combine,knn,tops
2,0.53241,0.49987,0.83409,0.83409,0.99893,1.00033,0.4967,0.0396,0.55669,1,combine,knn,tops
3,0.53241,0.49987,0.83409,0.83409,0.99893,1.00033,0.4967,0.0396,0.55669,1,combine,knn,tops
4,0.53241,0.49987,0.83409,0.83409,0.99893,1.00033,0.4967,0.0396,0.55669,1,combine,knn,tops
5,0.53241,0.49987,0.83409,0.83409,0.99893,1.00033,0.4967,0.0396,0.55669,1,combine,knn,tops
